artists_id,danceability,energy,valence,tempo,loudness,acousticness,instrumentalness,liveness,speechiness,duration_ms
"[866271, 776093]",0.336,0.47,0.163,154.649,-10.541,0.378,0.0033200000000000005,0.0953,0.0319,237080
[798662],0.266,0.213,0.0323,99.451,-15.952,0.991,0.878,0.11,0.0383,101867
[786245],0.691,0.462,0.415,99.577,-12.152,2.13e-05,0.882,0.149,0.0354,273373
[289599],0.484,0.913,0.279,103.103,-4.305,0.000391,0.0,0.309,0.0425,191440
[894465],0.448,0.7829999999999999,0.51,109.246,-9.03,0.441,0.0148,0.339,0.0381,251760
[783909],0.44,0.267,0.976,185.463,-9.769,0.6659999999999999,0.0,0.333,0.0497,188894
[70715],0.526,0.774,0.715,131.715,-1.692,0.715,0.0,0.4370000000000001,0.0459,150706
[1055285],0.867,0.68,0.591,101.652,-5.507999999999999,0.0679,0.0,0.0935,0.229,295227
[228714],0.426,0.29,0.495,80.283,-11.786,0.988,0.0,0.311,0.0393,134213
[611877],0.581,0.414,0.7490000000000001,65.589,-17.244,0.94,0.0,0.899,0.912,158707
[206407],0.233,0.785,0.531,200.502,-12.888,0.0539,0.0,0.209,0.0602,107200
[291043],0.335,0.763,0.501,72.725,-9.153,0.00957,0.0,0.16899999999999998,0.0388,246440
[745915],0.431,0.321,0.518,103.164,-11.827,0.667,0.0,0.192,0.0289,162373
[102050],0.5429999999999999,0.0303,0.29600000000000004,94.329,-18.926,0.97,0.000216,0.114,0.0333,202667
[341422],0.647,0.772,0.917,106.266,-6.167000000000002,0.735,1.17e-05,0.098,0.0673,146926
[495547],0.589,0.797,0.787,174.03900000000004,-4.213,0.0006730000000000001,0.0,0.0246,0.173,168533
[177060],0.4270000000000001,0.8240000000000001,0.774,105.234,-10.191,0.00774,0.447,0.217,0.0633,303600
[825209],0.41,0.961,0.319,93.433,-6.858,4.12e-06,0.875,0.158,0.101,168840
[410219],0.812,0.411,0.7340000000000001,119.919,-12.067,0.14400000000000002,0.0,0.111,0.0309,192693
[885569],0.639,0.43,0.39,107.996,-7.559,0.585,8.68e-05,0.109,0.0292,196453
[127063],0.7140000000000001,0.735,0.7040000000000001,107.822,-8.03,0.0179,1.56e-05,0.238,0.0373,272427
[96576],0.468,0.908,0.16699999999999998,120.0,-3.883,0.0101,0.0402,0.109,0.0667,231533
[533503],0.454,0.948,0.488,149.094,-4.126,0.0142,0.0,0.34600000000000003,0.0831,154133
[74452],0.534,0.369,0.7,84.245,-12.055,0.823,0.0,0.12,0.0307,178627
[501407],0.43,0.926,0.392,125.18,-5.8020000000000005,0.000566,0.0,0.146,0.0586,172267
[886961],0.317,0.843,0.723,139.905,-4.387,0.00333,0.0,0.304,0.0737,190133
[282709],0.672,0.455,0.76,84.262,-10.739,0.359,3.98e-05,0.0762,0.0259,144826
[472735],0.5820000000000001,0.679,0.7909999999999999,116.155,-5.268,0.593,2.48e-05,0.14,0.0298,196000
[745568],0.321,0.457,0.238,86.884,-13.915,0.0164,3.1e-05,0.19,0.0375,362200
[780258],0.628,0.496,0.203,76.655,-6.002999999999999,0.174,0.0,0.106,0.0492,276667
[224186],0.428,0.773,0.443,95.21,-8.302,0.00804,0.000543,0.984,0.039,414960
[930722],0.277,0.31,0.328,170.483,-10.643,0.474,5.600000000000001e-05,0.107,0.0286,175400
[748088],0.368,0.27,0.232,70.391,-8.344,0.905,0.863,0.234,0.0272,193107
[754032],0.545,0.853,0.923,128.816,-8.369,0.425,0.0,0.266,0.0394,169507
[601079],0.71,0.33,0.71,136.766,-14.683,0.525,0.0,0.205,0.0373,251867
[1814388],0.636,0.787,0.35100000000000003,111.983,-6.584,0.00319,0.0,0.163,0.0306,220728
[792370],0.7290000000000001,0.6709999999999999,0.784,81.031,-9.106,0.626,0.000157,0.14,0.0254,183333
[240252],0.457,0.345,0.893,176.606,-17.9,0.748,3.51e-06,0.371,0.0677,115573
[382565],0.261,0.938,0.256,132.47,-5.125,9.92e-05,0.0106,0.301,0.086,346573
[354189],0.6990000000000001,0.29,0.498,108.46,-14.935,0.969,0.00246,0.135,0.0553,177507
[26350],0.29100000000000004,0.3720000000000001,0.34600000000000003,161.722,-16.74,0.973,0.285,0.14400000000000002,0.0358,106000
[603226],0.7390000000000001,0.754,0.7929999999999999,150.017,-5.034,0.0431,0.0,0.0999,0.035,209142
[283538],0.733,0.552,0.792,122.337,-11.702,0.0448,0.000181,0.0663,0.0262,221693
[182900],0.529,0.232,0.298,137.661,-15.416,0.603,0.174,0.205,0.0332,238853
[866786],0.429,0.914,0.685,155.588,-9.594,0.0321,9.26e-05,0.436,0.0505,221507
[540742],0.639,0.976,0.354,147.99,-5.502999999999999,0.0213,0.0,0.0856,0.354,148187
[740576],0.14300000000000002,0.0711,0.0365,81.21600000000002,-19.189,0.981,0.00624,0.0977,0.0445,392440
[39656],0.475,0.684,0.785,131.36,-8.165,0.443,0.00134,0.17800000000000002,0.0723,439200
[333648],0.66,0.713,0.5539999999999999,130.156,-8.146,1.4499999999999997e-05,0.628,0.203,0.0363,248427
[744796],0.748,0.398,0.731,110.644,-15.382,0.657,2.78e-05,0.145,0.0344,130333
[244406],0.35700000000000004,0.0851,0.373,84.86200000000002,-17.455,0.981,0.00363,0.405,0.0347,189533
[240267],0.6759999999999999,0.424,0.595,120.089,-15.863,0.454,9.62e-05,0.158,0.03,170773
[2138857],0.488,0.481,0.175,99.936,-9.863,0.555,0.7070000000000001,0.124,0.0353,163453
[894465],0.441,0.54,0.5660000000000001,121.754,-7.422999999999999,0.0878,0.00116,0.391,0.051,188173
[26350],0.35600000000000004,0.29100000000000004,0.618,106.375,-11.032,0.978,0.00399,0.112,0.0362,254411
[69402],0.568,0.499,0.5770000000000001,71.436,-9.515,0.188,0.00911,0.0488,0.0281,198333
[205180],0.453,0.562,0.463,156.654,-10.233,0.13699999999999998,0.0029,0.0463,0.045,514867
[582313],0.536,0.696,0.6829999999999999,117.179,-6.818,0.134,3.17e-06,0.287,0.0365,214027
[26350],0.293,0.0297,0.194,102.613,-26.782,0.993,0.000254,0.0919,0.047,228640
[548338],0.425,0.3670000000000001,0.747,89.314,-10.18,0.778,0.0154,0.314,0.0362,155067
[263271],0.442,0.952,0.505,130.68200000000002,-2.214,2.4100000000000006e-05,0.0,0.205,0.0541,203640
[615119],0.469,0.0423,0.153,135.859,-15.130999999999998,0.893,9.940000000000003e-05,0.108,0.0563,350231
[856451],0.805,0.478,0.9,112.616,-13.359000000000002,0.0895,0.00588,0.208,0.0608,268267
[216348],0.5820000000000001,0.232,0.7190000000000001,103.336,-15.105,0.895,0.00304,0.131,0.0331,134360
[493327],0.453,0.336,0.542,169.794,-4.663,0.77,0.0,0.108,0.031,112667
[567862],0.618,0.94,0.96,155.94899999999996,-5.8039999999999985,0.000734,0.00217,0.399,0.0495,151707
[187478],0.84,0.75,0.97,107.259,-6.14,0.496,0.011,0.222,0.0318,199467
[952794],0.499,0.423,0.5770000000000001,175.81599999999997,-13.25,0.703,0.0,0.973,0.643,274053
[230478],0.716,0.799,0.633,95.192,-3.422,0.202,0.7979999999999999,0.0521,0.0328,126813
[792507],0.677,0.355,0.785,128.11700000000002,-12.43,0.677,0.0,0.0701,0.0464,173693
[91650],0.276,0.416,0.385,186.671,-16.827,0.284,0.0012,0.128,0.0616,247533
[315336],0.34700000000000003,0.242,0.276,89.71600000000002,-14.087,0.617,0.000326,0.193,0.0289,218667
[813392],0.35,0.135,0.268,152.985,-13.042,0.918,4.47e-06,0.0335,0.0319,146107
[803752],0.279,0.13,0.7759999999999999,103.133,-26.345,0.991,0.89,0.127,0.0434,97227
[485791],0.34700000000000003,0.721,0.594,188.777,-6.66,0.000145,0.915,0.11,0.0864,184240
[58947],0.6729999999999999,0.478,0.915,136.523,-8.479,0.8590000000000001,0.0,0.172,0.043,145867
"[14651, 87113]",0.481,0.0568,0.505,111.799,-20.508000000000006,0.917,0.0,0.12,0.0357,171333
[472925],0.6409999999999999,0.939,0.7609999999999999,124.842,-3.609,0.214,3.33e-06,0.214,0.062,228653
[180228],0.385,0.0567,0.264,76.317,-16.868,0.955,0.00119,0.093,0.0317,144373
[290812],0.507,0.474,0.327,109.574,-14.043,0.745,0.1,0.106,0.0516,364293
[848034],0.461,0.235,0.431,125.705,-16.197,0.706,5.46e-06,0.0729,0.0343,161573
[189678],0.249,0.448,0.142,185.968,-10.567,0.0795,0.0723,0.0688,0.0281,233880
"[138699, 405522]",0.366,0.515,0.628,142.493,-11.451,0.106,0.0,0.152,0.0335,210467
[922728],0.29,0.359,0.402,202.562,-10.733,0.6709999999999999,0.000307,0.0683,0.0284,278867
[683750],0.5539999999999999,0.855,0.895,142.77,-6.506,8.190000000000001e-05,0.807,0.0486,0.0368,266360
[622604],0.7979999999999999,0.622,0.97,114.455,-11.282,0.0429,0.0136,0.15,0.0341,235311
[617536],0.398,0.59,0.18600000000000005,167.71,-5.409,0.12,0.0,0.0642,0.0377,262000
[774909],0.525,0.397,0.7609999999999999,207.0,-10.844,0.785,0.0,0.271,0.0559,120616
[21744],0.487,0.741,0.669,169.392,-11.849,0.138,0.0,0.322,0.0648,171893
[919812],0.44,0.221,0.14,67.795,-15.785,0.135,4.29e-05,0.134,0.025,336240
[325357],0.52,0.852,0.234,140.267,-5.8660000000000005,0.00237,5.79e-05,0.0733,0.0543,253587
[673486],0.521,0.7040000000000001,0.846,98.364,-5.772,0.332,7.1e-06,0.0665,0.0513,289467
[619388],0.41,0.58,0.12,171.899,-4.681,0.532,6.52e-06,0.095,0.0399,200520
[387095],0.6509999999999999,0.883,0.92,105.178,-7.02,0.00952,4.08e-05,0.0656,0.129,161000
[135273],0.459,0.325,0.354,148.56799999999996,-16.326,0.42,7.140000000000001e-05,0.0529,0.0441,405893
[182900],0.368,0.6920000000000001,0.5489999999999999,150.92,-8.766,0.257,0.0327,0.0916,0.047,258920
